Id	Company_Name	Address	Error
1043715	LAW OFFICE OF CRAIG LEYDECKER, LLC	401 Whitney Ave ,Gretna	name 'url' is not defined
1043716	LAW OFFICE OF JOHN W. REDMANN, LLC	1101 Westbank Expressway ,Gretna	name 'url' is not defined
1043723	LEAD N.D.T. INSPECTION & PIPE SERVICES, LLC	3727 Highway 90 East ,Broussard	name 'url' is not defined
1043732	LEE EDWARDS, INC	2218 Louisville Ave ,Monroe	name 'url' is not defined
1043734	LEE MOVING & STORAGE, INC.	13100 Carrere Ct ,New Orleans	name 'url' is not defined
1043736	LEE-DEE WHOLESALE DISTRIBUTING CO., INC.	P O Box 3130 ,Lake Charles	name 'url' is not defined
1043737	LEEBO'S STORES, INC.	5503 John Eskew Drive ,Alexandria	name 'url' is not defined
1043738	LEGACY AUTOMOTIVE GROUP	1798 Highway 3175 Byp ,Natchitoches	name 'url' is not defined
1043742	LEGACY MANAGEMENT GROUP OF LOUISIANA, LLC	2431 S Acadian Thruway ,Baton Rouge	name 'url' is not defined
1043743	LEGACY OF FARMERVILLE LLC	1001 Sterlington Hwy ,Farmerville	name 'url' is not defined
1043744	LEGACY TITLE, LLC	11813 Market Place Ave ,Baton Rouge	name 'url' is not defined
1043746	LEGIER & COMPANY APAC	1100 Poydras St Fl 34 ,New Orleans	name 'url' is not defined
1043747	LEGLUE & COMPANY, CPAS, L.L.C.	1100 Poydras St ,New Orleans	name 'url' is not defined
1043753	LENCHO OILFIELD SERVICES INCORPORATED	10635 Pelican Point Dr ,Keithville	name 'url' is not defined
1043755	LEON E. WERNTZ AND ASSOCIATES, INC	2020 E 70Th St Ste 100 ,Shreveport	name 'url' is not defined
1043757	LEONARD CHAUVIN P.E, P.S.L., INC.	Jackson St ,Thibodaux	name 'url' is not defined
1043760	LESTER'S BODY SHOP INC.	1750 Collins Blvd ,Covington	name 'url' is not defined
1043761	LETTERFAB, LLC	404 Madison St ,Gretna	name 'url' is not defined
1043763	LEVY AND FAMILY DENTISTRY	6509 Government St Suite A ,Baton Rouge	name 'url' is not defined
1043766	LEWIS O. UNGLESBY, ATTORNEY, L.L.C.	246 Napoleon St ,Baton Rouge	name 'url' is not defined
1043767	LEWIS, KULLMAN, STERBCOW & ABRAMSON, LLC	601 Poydras St, Suite 2615 ,New Orleans	name 'url' is not defined
1043772	LIBERTY'S KITCHEN INC	Po Box 19293 ,New Orleans	name 'url' is not defined
1043775	LIFE CHURCH ACADEMY	13271 Hwy 90 ,Boutte	name 'url' is not defined
1043780	LIL BILLY'S BOUDIN & CRACKLINS, INC.	106 Pont Des Mouton Rd, Ste 101 ,Lafayette	name 'url' is not defined
1043781	LIL BOO'S CORNER STORE LLC	415 Saint Clair Rd ,Boyce	name 'url' is not defined
1043784	LINDA CAO DDS, LLC	3330 Kingman St ,Metairie	name 'url' is not defined
1043786	LIPARI SPORTING GOODS & SPECIALTIES INC	1812 Hwy 90 East, ,New Iberia	name 'url' is not defined
1043791	LITTLE RED SCHOOLHOUSE OF COVINGTON, INC.	304 E. 32Nd Ave ,Covington	name 'url' is not defined
1043792	LITTLE TOKYO RESTAURANT, INC.	3217 35Th Street Suite 201 ,Metairie	name 'url' is not defined
1043793	LITTON MORTGAGE, INC.	7607 Fern Ave Suite 1101-1102 ,Shreveport	name 'url' is not defined
1043796	LIVING FAITH CHRISTIAN CENTER, INC.	6375 Winbourne Ave ,Baton Rouge	name 'url' is not defined
1043801	LLJ ENVIRONMENTAL CONSTRUCTION, LLC	5040 Lapalco Blvd ,Marrero	name 'url' is not defined
1043807	LOCKPORT FARM MARKET & BUILDING	7814 Hwy 308 P.O. Box 517 ,Lockport	name 'url' is not defined
1043811	LOG CABIN MESQUITE GRILL, L.L.C.	1906 Highway ,Ruston	name 'url' is not defined
1043813	LONGBRANCH RETREAT & RECOVERY LLC	2 Versailles Blvd ,New Orleans	name 'url' is not defined
1043814	LONGUE VUE HOUSE & GARDENS CORPORATION	7 Bamboo Rd ,New Orleans	name 'url' is not defined
1043818	LOU RIPPNER INC	5025 Bloomfield St ,New Orleans	name 'url' is not defined
1043819	LOUIE'S CAFE, INC.	3322 Lake St ,Baton Rouge	name 'url' is not defined
1043820	LOUIS MECHANICAL CONTRACTORS INC	9634 Mammoth Ave ,Baton Rouge	name 'url' is not defined
1043824	LOUISIANA AUTO COLLISION, LLC	900 East Simcoe St ,Lafayette	name 'url' is not defined
1043826	LOUISIANA BAYOU BISTRO INC	441 South Vaughan Driver ,Brusly	name 'url' is not defined
1043829	LOUISIANA CHILDRENS MUSEUM	15 Henry Thomas Dr ,New Orleans	name 'url' is not defined
1043831	LOUISIANA CONTROLS, INC	2332 Chatawa Ave ,Baton Rouge	name 'url' is not defined
1043835	LOUISIANA CULINARY INSTITUTE LLC	10550 Airline Hwy ,Baton Rouge	name 'url' is not defined
1043837	LOUISIANA EVENT RENTALS	1428 Seabord Dr ,Baton Rouge	name 'url' is not defined
1043838	LOUISIANA FAIR HOUSING ACTION CENTER, INC.	1340 Poydras Street ,New Orleans	name 'url' is not defined
1043846	LOUISIANA HEALTHCARE ASSOCIATES, L.L.C.	71207 Hwy 21 ,Covington	name 'url' is not defined
1043853	LOUISIANA INTERNAL MEDICINE ASSOCIATES, LLC	8585 Picardy Avenue Suite 410 ,Baton Rouge	name 'url' is not defined
1043855	LOUISIANA MEDICAL CLINIC, INC.	8558 Jefferson Hwy ,Baton Rouge	name 'url' is not defined
1043856	LOUISIANA OCCUPATIONAL HEALTH SERVICES, LLC	3018 Jackson St Suite 100 ,Alexandria	name 'url' is not defined
1043860	LOUISIANA POWER SPORTS LLC	3715 Benton Road ,Bossier City	name 'url' is not defined
1043865	LOUISIANA ROOFING CONTRACTORS LLC	3200 Shed Road ,Bossier City	name 'url' is not defined
1043877	LOUISIANA WINDOWS AND DOORS, L.L.C.	104 Prides Crossing ,Lafayette	name 'url' is not defined
1043879	LOVECCHIO INSURANCE AGENCY, INC.	1011 N. Causeway Blvd. Suite 23 ,Mandeville	name 'url' is not defined
1043889	LUCIEN T. VIVIEN JR. AND ASSOCIATES INC	3001  22Nd St ,Metairie	name 'url' is not defined
1043892	LUKES PAINT & BODY SHOP	6879 Johnston St ,Lafayette	name 'url' is not defined
1043895	LUNDIN ROOFING COMPANY, LLC	1301 Commercial Dr ,Port Allen	name 'url' is not defined
1043903	M & M LAWN AND IRRIGATION LLC	2896 Highway 171 ,Lake Charles	name 'url' is not defined
1043916	MAC-NETT INDUSTRIES INC	2977 Monterrey Dr ,Baton Rouge	name 'url' is not defined
1043922	MAGAZINE STREET ANIMAL CLINIC INC	3458 Magazine Street ,New Orleans	name 'url' is not defined
1043924	MAGEE RESOURCE GROUP, LLC	620 Texas Street ,Shreveport	name 'url' is not defined
1043925	MAGELLAN CONSTRUCTION, LLC	101 Rue Iberville, Suite 201 ,Lafayette	name 'url' is not defined
1043926	MAGINNIS CONSTRUCTION COMPANY, LLC	Po Box 1328 ,Saint Francisville	name 'url' is not defined
1043929	MAGNOLIA DENTAL LLC	6061 Pinnacle Pkwy ,Covington	name 'url' is not defined
1043931	MAGNOLIA HOSPITALITY, LLC	180 New Camellia Blvd Suite 100 ,Covington	name 'url' is not defined
1043932	MAGNOLIA MEDICAL, LLC	5412 Dijon Drive ,Baton Rouge	name 'url' is not defined
1043933	MAGNOLIA WEALTH STRATEGIES, LLC	3838 N. Causeway Blvd. Suite 402 ,Metairie	name 'url' is not defined
1043935	MAGNUM CARBIDE LLC	13011 S Choctaw Dr ,Baton Rouge	name 'url' is not defined
1043941	MAKAIRA, LLC	11346 Pennywood Ave ,Baton Rouge	name 'url' is not defined
1043946	MALONE ELECTRICAL SERVICES, INCORPORATED	2657 Dreux Ave ,New Orleans	name 'url' is not defined
1043947	MANASSEH & GILL, A PROFESSIONAL LAW CORPORATION-OPERATING AC	8075 Jefferson Hwy ,Baton Rouge	name 'url' is not defined
1043949	MANETEK INC	105 Burgess Dr ,Broussard	name 'url' is not defined
1043951	MANHATTAN DENTAL ASSOCIATES, LLC	2840 Manhattan Blvd ,Harvey	name 'url' is not defined
1043956	MARCEL'S SUPERMARKET, INC	2013 Highway 182 ,Houma	name 'url' is not defined
1043958	MARCHAND CONSTRUCTION, INC	1718 Lobdell Hwy ,Port Allen	name 'url' is not defined
1043964	MARINE INDUSTRIAL GEARS AND SERVICES, LLC	2201 St Joseph Lane ,Harvey	name 'url' is not defined
1043967	MARITIME ENDEAVORS SHIPPING COMPANY LTD	4417 Lorino Street Suite 200 ,Metairie	name 'url' is not defined
1043968	MARITIME SAFETY SOLUTIONS LLC	Shelly Dr ,Lafayette	name 'url' is not defined
1043971	MARK TOOL CO., INC.	10502 Hwy 182 ,Franklin	name 'url' is not defined
1043976	MARLIN OILFIELD DIVERS, INC	1939 Grand Caillou Rd ,Houma	name 'url' is not defined
1043980	MARSHLAND EQUIPMENT RENTALS, LLC	9545 Ward Line Road ,Bell City	name 'url' is not defined
1043982	MARTIN & PELLEGRIN, CPAS	103 Ramey Rd ,Houma	name 'url' is not defined
1043983	MARTIN BROTHERS INC.	3057 Cajun Dr ,Winnsboro	name 'url' is not defined
1043986	MARTIN INSURANCE AGENCY, INC.	4700 Orleans Ave ,New Orleans	name 'url' is not defined
1043989	MARTZELL, BICKFORD & CENTOLA, APC	338 Lafayette Street ,New Orleans	name 'url' is not defined
1044007	MAYEAUX & ASSOCIATES L.C.	321 Saint Joseph St ,Baton Rouge	name 'url' is not defined
1044012	MAZEN'S, INC.	217 W College St ,Lake Charles	name 'url' is not defined
1044014	MBSB GROUP, AN ARCHITECTURAL CORP.	101 La Rue France, Ste. 205 ,Lafayette	name 'url' is not defined
1044016	MC PAINT & BODY SHOP, LLC	4011 Railroad Ave ,Morgan City	name 'url' is not defined
1044023	MCFARLAND TIMBER, INC.	150 Douglas Garrett Road ,Winnfield	name 'url' is not defined
1044024	MCGLYNN & GLISSON, A PROFESSIONAL LAW CORPORATION	340 Florida Street ,Baton Rouge	name 'url' is not defined
1044026	MCKENZIE PEST CONTROL ACQUISITION, INC.	Common St ,Lake Charles	name 'url' is not defined
1044027	MCKINNEY SALVAGE, LLC	Po Box 3869 ,Baton Rouge	name 'url' is not defined
1044032	MCMILLIAN'S FIRST STEPS COMMUNITY DEVELOPMENT CORP.	2601 Claiborne Ave. ,New Orleans	name 'url' is not defined
1044044	MECHE CONSTRUCTIOIN LLC	720 S. Main Street, Suite D ,Breaux Bridge	name 'url' is not defined
1044045	MED LIFE EMERGENCY MEDICAL SERVICES INC	1917 E Madison Ave ,Bastrop	name 'url' is not defined
1044051	MEDICAL MANAGEMENT & BILLING SOLUTIONS	10523 N Oak Hills Pkwy Suite B ,Baton Rouge	name 'url' is not defined
1044059	MEDTRON SOFTWARE INTELLIGENCE CORPORATION	120 Innwood Dr ,Covington	name 'url' is not defined
1044061	MEL'S TRANSPORTATION II, LLC	2474 Saint Joseph Lane ,Harvey	name 'url' is not defined
1044063	MELS DINER INC	126 Nauman St ,Broussard	name 'url' is not defined
1044066	MENCO CONSTRUCTORS, INC.	251 Dr Davis Rd ,Calhoun	name 'url' is not defined
1044068	MERICLE'S TOWING LLC	3408 Hollywood Ave ,Shreveport	name 'url' is not defined
1044070	MESH, L.L.C. DBA MESH INTEGRATED MARKETING & ADVERTIS	7924 Wrenwood Blvd Ste C ,Baton Rouge	name 'url' is not defined
1044071	MESTIZO INC	2323 South Acadian Thruway ,Baton Rouge	name 'url' is not defined
1044075	METALCRAFT SERVICES, LLC	419 Meadows Blvd ,Lafayette	name 'url' is not defined
1044081	METRO WIDE APARTMENTS II, LLC	147 Carondelet St, Suite 1137 ,New Orleans	name 'url' is not defined
1044088	MICHAEL BLANCHARD, INC	314 Hollywood Rd ,Houma	name 'url' is not defined
1044089	MICHAEL C PALMINTIER APLC	618 Main St. ,Baton Rouge	name 'url' is not defined
1044100	MID-SOUTH EQUIPMENT SALES & SERVICES, LLC	5751 River Rd ,New Orleans	name 'url' is not defined
1044101	MID-SOUTH RAILROAD SERVICE CO., INC.	601 Old Sterlington Rd ,Sterlington	name 'url' is not defined
1044108	MIGUEZ FUEL INC	107 Highway 90 W ,New Iberia	name 'url' is not defined
1044109	MIKE BAKER BRICK OF LAFAYETTE INC	303 E Verot School Road ,Lafayette	name 'url' is not defined
1044110	MIKE BRANDNER INJURY ATTORNEYS LLC	2000 Clearview Pkwy Ste 201 ,Metairie	name 'url' is not defined
1044111	MIKE GERALD'S TRAILER RENTALS, LLC	16815 Florida Blvd ,Baton Rouge	name 'url' is not defined
1044117	MILESTONE MORTGAGE, LLC	91 Settlers Trace Blvd ,Lafayette	name 'url' is not defined
1044119	MILESTONES MENTAL HEALTH AGENCY	4919 Canal St Ste 203 ,New Orleans	name 'url' is not defined
1044127	MILLING BENSON WOODWARD LLP	909 Poydras St Suite 2300 ,New Orleans	name 'url' is not defined
1044128	MINDEN FORD LLC	405 Industrial Dr ,Minden	name 'url' is not defined
1044132	MISCELLANEOUS STEEL SPECIALTIES, L.L.C.	15895 Industry Way ,Walker	name 'url' is not defined
1044133	MISSE'S GROCERY, INC.	106 E. Lincoln St ,Sulphur	name 'url' is not defined
1044146	MOBILOANS LLC	151 Melancon Rd ,Marksville	name 'url' is not defined
1044147	MODERN FLOORING	3619 Carrollton Ave ,New Orleans	name 'url' is not defined
1044148	MODERN GAMING INC	20415 Hwy 16 ,Denham Springs	name 'url' is not defined
1044150	MOHR AND ASSOCIATES, INC.	1324 N Hearne Ave, Ste 301 ,Shreveport	name 'url' is not defined
1044151	MOLDED RUBBER SPECIALITIES	4475 N.W. Evangeline Thruway ,Carencro	name 'url' is not defined
1044158	MONKEY PUMPS LLC	2063 Bonn Street ,Harvey	name 'url' is not defined
1044162	MONROE WAREHOUSE COMPANY LLC	335 Millicent Way ,Shreveport	name 'url' is not defined
1044165	MONTESSORI EDUCATIONAL CENTER, INC.	4209 Bolton Ave ,Alexandria	name 'url' is not defined
1044169	MOORE &AMP; JENKINS INSURANCE AGENCY, LLC	1018 Main Street ,Franklinton	name 'url' is not defined
1044175	MORAN CONSTRUCTION CONSULTANTS, LLC	601 Saint Charles St ,Baton Rouge	name 'url' is not defined
1044179	MORGAN & COMPANY MEDIA, INC	4407 Canal St ,New Orleans	name 'url' is not defined
1044183	MORGAN GOUDEAU & ASSOCIATES INC	1703 W Landry St ,Opelousas	name 'url' is not defined
1044185	MORRIS & DEWETT, LLC	509 Milam St. ,Shreveport	name 'url' is not defined
1044187	MORRIS TIRE SERVICE INC	610 Mahlon St ,Deridder	name 'url' is not defined
1044188	MORRISON INSURANCE AGENCY INC	4444 York St ,Metairie	name 'url' is not defined
1044189	MORRISON SURVEYING INC	Po Box 71 ,Sulphur	name 'url' is not defined
1044190	MORROW MORROW RYAN & BASSETT	324 West Landry Street ,Opelousas	name 'url' is not defined
1044191	MORVANT PRECAST CONCRETE PRODUCTS L L C	233 Brothers Road ,Scott	name 'url' is not defined
1044199	MR. MUDBUG CATERING, LLC	5616 Citrus Blvd ,New Orleans	name 'url' is not defined
1044200	MSA ASSOCIATES INC	117 Clearview Pkwy ,Metairie	name 'url' is not defined
1044205	MULHEARN FUNERAL HOME LLC	300 Mcmillan Rd ,West Monroe	name 'url' is not defined
1044208	MUNHOLLAND UNITED METHODIST CHURCH	1201 Metairie Rd ,Metairie	name 'url' is not defined
1044213	MUSSON-PATOUT CDJR, LLC	300 West Hwy 90 ,New Iberia	name 'url' is not defined
1044214	MUSTANG COATINGS, LLC	37637 Greenwell Springs Road ,Greenwell Springs	name 'url' is not defined
1044219	N-Y ASSOCIATES INC	2750 Lake Villa Dr ,Metairie	name 'url' is not defined
1044221	NAIRN CONCRETE SERVICES INC	102 Burmaster St ,Belle Chasse	name 'url' is not defined
1044222	NAMI NEW ORLEANS INC	Attn Lisa Romback 1538 Louisiana Ave ,New Orleans	name 'url' is not defined
1044223	NAMI ST. TAMMANY	23515 Highway 190 ,Mandeville	name 'url' is not defined
1044226	NAT G KIEFER JR A PROFESSIONAL LAW CO	2310 Metairie Rd ,Metairie	name 'url' is not defined
1044231	NATIONAL AQUA PRESSURE, LLC	3701 Day St ,Harvey	name 'url' is not defined
1044232	NATIONAL ELECTRIC MOTOR & SUPPLY INC	11048 Cloverland Ave ,Baton Rouge	name 'url' is not defined
1044237	NAVARRE RJCD, LLC	299 S Cities Service Hwy ,Sulphur	name 'url' is not defined
1044241	NELSON AND HAMMONS, APLC	705 Milam St ,Shreveport	name 'url' is not defined
1044243	NETTECH, LLC	1851 Hudson Circle ,Monroe	name 'url' is not defined
1044248	NEURO TECHNOLOGY INSTITUTE LLC	3535 South Sherwood ,Baton Rouge	name 'url' is not defined
1044252	NEW ERA INFORMATION TECHNOLOGIES	277 Plauche St ,Harahan	name 'url' is not defined
1044253	NEW HARMONY HIGH INSTITUTE	3368 Esplanade ,New Orleans	name 'url' is not defined
1044256	NEW IBERIA SURGERY CENTER LLC	2309 E Main Ste 300 ,New Iberia	name 'url' is not defined
1044259	NEW ORLEANS ARCHDIOCESAN CEMETERIES	1000 Howard Ave., Suite 500 ,New Orleans	name 'url' is not defined
1044260	NEW ORLEANS ATHLETIC CLUB	222 N Rampart St ,New Orleans	name 'url' is not defined
1044267	NEW ORLEANS JAZZ & HERITAGE	One Canal Place 365 Canal Street Suite 2250 ,New Orleans	name 'url' is not defined
1044270	NEW ORLEANS MISSION INC.	1134 Baronne St ,New Orleans	name 'url' is not defined
1044271	NEW ORLEANS OPERA ASSOCIATION	935 Gravier Street, Suite 1940 ,New Orleans	name 'url' is not defined
1044278	NEW ROADS MOTOR CO. LLC	608 Parent  St, ,New Roads	name 'url' is not defined
1044279	NEW SCHOOLS FOR BATON ROUGE	100 Lafayette St Fl 2 ,Baton Rouge	name 'url' is not defined
1044285	NEXION HEALTH AT MAFRRFRERO, INC	5301 August Ln ,Marrero	name 'url' is not defined
1044297	NICOTRI ELECTRIC, INC.	9195 Mammoth Ave ,Baton Rouge	name 'url' is not defined
1044298	NINO'S CASINO LLC	123 Lobdell Hwy ,Port Allen	name 'url' is not defined
1044305	NOLA HOSPITALITY, LLC	6401 Veterans Memorial Blvd ,Metairie	name 'url' is not defined
1044306	NOLA MOTOR CLUB, LLA	600 Port Of New Orleans Place, Suite 8A ,New Orleans	name 'url' is not defined
1044307	NOLA PROTECTION GROUP, LLC	1524 Edward Ave Ste 5 ,New Orleans	name 'url' is not defined
1044315	NORD SUD SHIPPING INC	1940 Jefferson Hwy ,Lutcher	name 'url' is not defined
1044323	NORTH SHREVE ENTERPRISES INC	5624 Hwy 71 North ,Shreveport	name 'url' is not defined
1044326	NORTHEAST LOUISIANA TELEPHONE COMPANY, INC	6402 Howell Avenue ,Collinston	name 'url' is not defined
1044328	NORTHLAKE ENDOSCOPY, L.L.C.	16061 Doctors Blvd Sutie A ,Hammond	name 'url' is not defined
1044329	NORTHLAKE GASTROENTEROLOGY	16061 Doctors Blvd. Ste B ,Hammond	name 'url' is not defined
1044330	NORTHLAKE MOVING &AMP; STORAGE, INC.	20252 Highway 36 ,Covington	name 'url' is not defined
1044344	NOVARE TEXAS, LLC	123 White Oak Lane ,Madisonville	name 'url' is not defined
1044349	NU-ARROW INDUSTRIES, INC.	2445 Aberdeen St ,Kenner	name 'url' is not defined
1044355	NURSING CARE CONNECTIONS INC	10849 Perkins Rd ,Baton Rouge	name 'url' is not defined
1044358	NUTRITION HEALTHY CHOICE OF MONROE, INC	300 Washington St ,Monroe	name 'url' is not defined
1044365	OAK PARK DENTAL, INC	1616 W Mcneese Street ,Lake Charles	name 'url' is not defined
1044367	OANO LLC	3434 Prytania St Ste 430 ,New Orleans	name 'url' is not defined
1044369	OATS & MARINO, A PARTNERSHIP OF PROFESSIONAL CORPORATIONS	100 East Vermilion St, Ste 400 ,Lafayette	name 'url' is not defined
1044370	OCCUPATIONAL MEDICINE SERVICES LLC	144 Valhi Lagoon Crossing ,Houma	name 'url' is not defined
1044380	OILFIELD MARINE CONTRACTORS, LLC	1092 Nassans Rd ,Saint Martinville	name 'url' is not defined
1044381	OIS OILFIELD INDUSTRIAL SUPPLY	1248 North Market Street, ,Shreveport	name 'url' is not defined
1044387	OLE ORLEANS WINES AND SPIRITS INC.	2273 Barataria Blvd ,Marrero	name 'url' is not defined
1044395	OMNIDEK, INC.	3636 South Sherwood Forest Blvd., Ste. 150 ,Baton Rouge	name 'url' is not defined
1044398	ONE TELEMED LLC	225 La Rue France ,Lafayette	name 'url' is not defined
1044399	ONSHORE CONSTRUCTION COMPANY LLC	127 Lincoln Ln ,Thibodaux	name 'url' is not defined
1044403	OPEN DOOR BAPTIST CHURCH	7000 Gloryland Way ,Denham Springs	name 'url' is not defined
1044404	OPERATION SPARK	643 Magazine Street Suite 206 ,New Orleans	name 'url' is not defined
1044405	OPTI COM MANUFACTURING, LLC	259 Plauche St ,New Orleans	name 'url' is not defined
1044408	OQ MEASUREMENTS, LLC	1519 Airport Rd ,Jennings	name 'url' is not defined
1044409	ORAL & MAXILLOFACIAL SURGICAL ASSOCIATES, A PROFESSIONAL COR	3100 Galleria Dr ,Metairie	name 'url' is not defined
1044410	ORAL FACIAL SURGERY CENTER, APC	1608 Polk St ,Houma	name 'url' is not defined
1044411	ORAL SURGERY ASSOCIATES OF NORTHEAST LOUISIANA	2003 Forsythe Ave ,Monroe	name 'url' is not defined
1044415	ORLEANS COFFEE LLC	1001 Industry Road ,Kenner	name 'url' is not defined
1044418	ORTHOPEDIC & SPORTS THERAPY OF KENNER	3921 Williams Blvd. ,Kenner	name 'url' is not defined
1044420	ORTHOPTICS, INC.	3939 Houma Blvd Ste #17 ,Metairie	name 'url' is not defined
1044425	OTTINGER, HEBERT, SIKES & HEBERT L.L.C.	1313 West Pinhook Rd ,Lafayette	name 'url' is not defined
1044426	OUACHITA ELECTRIC SERVICE, INC.	122 Wassan St ,West Monroe	name 'url' is not defined
1044427	OUACHITA LUMBER OF UNION PARISH, INC.	300 Brasher Lane ,West Monroe	name 'url' is not defined
1044430	OUR LADY OF FATIMA CHURCH	3202 Franklin St ,Monroe	name 'url' is not defined
1044434	OUR LADY QUEEN OF HEAVEN MANOR, INC	3905 Kingston St ,Lake Charles	name 'url' is not defined
1044435	OUR LADY'S SCHOOL, INC	1111 Cypress St ,Sulphur	name 'url' is not defined
1044438	OVERHEAD DOOR COMPANY OF LAFAYETTE, INC.	304 Cardinal Dr ,Lafayette	name 'url' is not defined
1044445	P & T CONSTRUCTION COMPANY, LLC	6411 Shreveport Hwy ,Pineville	name 'url' is not defined
1044453	PACE INSURANCE MANAGERS, INC	408 N Arkansas St ,Springhill	name 'url' is not defined
1044458	PALEO - DATA, INC.	6619 Fleur De Lis Dr ,New Orleans	name 'url' is not defined
1044460	PALM DESERT HOSP., LLC	2390 Tower Dr ,Monroe	name 'url' is not defined
1044465	PANDIT LAW FIRM, LLC	701 Poydras St ,New Orleans	name 'url' is not defined
1044466	PANOLA PEPPER CORPORATION	1414 Holland Delta Rd ,Lake Providence	name 'url' is not defined
